state1,ccode1,year,irst1,milex1,milper1,pec1,tpop1,upop1,cinc1,MIDs1,Wars1,GP1,Dem1,state2,ccode2,irst2,milex2,milper2,pec2,tpop2,upop2,cinc2,MIDs2,Wars2,GP2,Dem2,irstDif,milexDif,milperDif,pecDif,tpopDif,upopDif,CincDif,BothGP,Nuclear1,Nuclear2,BothNuclear,OneNuclear,MIDs,HighMIDs,FatalMIDs,Wars,Prev1MIDs,Prev1HighMIDs,Prev1FatalMIDs,Prev1Wars,Prev5MIDs,Prev5HighMIDs,Prev5FatalMIDs,Prev5Wars,Prev10MIDs,Prev10HighMIDs,Prev10FatalMIDs,Prev10Wars,Prev20MIDs,Prev20HighMIDs,Prev20FatalMIDs,Prev20Wars,Prev30MIDs,Prev30HighMIDs,Prev30FatalMIDs,Prev30Wars,JointDem,JointNonDem,Contiguous,Trade,Distance,Alliance,WarWithAlly,logPrev1MIDs,logPrev5MIDs,logPrev10MIDs,logPrev20MIDs,logPrev30MIDs
DRV,816,1987,74,NA,1260,15306.96,62452,7583,0.0128962,0,0,0,NA,USA,2,80876,273966000,2280,3430381,242804,61975,0.1312786,0,0,1,1,0.999085019041496,NA,0.447368421052632,0.995537825098728,0.742788421937036,0.877644211375555,0.901764644047088,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,0,0,0.27,NA,0,0,0,0,0,0,0.693147180559945
DRV,816,1987,74,NA,1260,15306.96,62452,7583,0.0128962,0,0,0,NA,GFR,260,36248,28290000,495,650818.1,61077,20139,0.0273928,0,0,0,1,0.997958508055617,NA,0.607142857142857,0.976480432858275,0.0220169089861013,0.623466905010179,0.529212055722672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,13.43,NA,0,0,0,0,0,0,0
DRV,816,1987,74,NA,1260,15306.96,62452,7583,0.0128962,0,0,0,NA,RUS,365,162000,3.03E+08,3900,2783097,282830,117457,0.1676731,0,0,1,NA,0.999543209876543,NA,0.676923076923077,0.994500026409428,0.77918891206732,0.935440203648995,0.923087245360168,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,2063.06,NA,0,0,0,0,0,0,0
DRV,816,1987,74,NA,1260,15306.96,62452,7583,0.0128962,0,0,0,NA,CHN,710,56280,5640000,3530,1236741,1104193,163229,0.1064507,0,0,1,0,0.998685145700071,NA,0.643059490084986,0.987623148258204,0.943441046990879,0.953543794301258,0.878852839859202,0,0,1,0,1,2,1,1,0,3,2,2,1,3,2,2,1,3,2,2,1,3,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,0
DRV,816,1987,74,NA,1260,15306.96,62452,7583,0.0128962,0,0,0,NA,JPN,740,98513,25420000,244,1183415,122069,70793,0.0538491,0,0,0,1,0.999248830103641,NA,0.806349206349206,0.987065433512335,0.488387715144713,0.892884889748986,0.760512246258526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,248.39,NA,0,0,0,0,0,0,0
DRV,816,1987,74,NA,1260,15306.96,62452,7583,0.0128962,0,0,0,NA,IND,750,12262,9650000,1260,405787.5,783730,103214,0.0566878,0,0,0,1,0.993965095416735,NA,0,0.962278384622493,0.920314393987725,0.926531284515666,0.77250484231175,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,16.23,NA,0,0,0,0,0,0,0
INS,850,1987,1453,1350000,284,133211.4,172010,22361,0.0124407,0,0,0,0,USA,2,80876,273966000,2280,3430381,242804,61975,0.1312786,0,0,1,1,0.982034225233691,0.995072381244388,0.875438596491228,0.961167170643727,0.291568507932324,0.63919322307382,0.905234364169027,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5134.1,16370.82,0,0,0,0,0,0,0
INS,850,1987,1453,1350000,284,133211.4,172010,22361,0.0124407,0,0,0,0,GFR,260,36248,28290000,495,650818.1,61077,20139,0.0273928,0,0,0,1,0.959915029794747,0.952279957582185,0.426262626262626,0.795317001785906,0.644921806871694,0.0993694378605608,0.54584051283549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335.4,11231.102,0,0,0,0,0,0,0
INS,850,1987,1453,1350000,284,133211.4,172010,22361,0.0124407,0,0,0,0,RUS,365,162000,3.03E+08,3900,2783097,282830,117457,0.1676731,0,0,1,NA,0.991030864197531,0.995544554455446,0.927179487179487,0.952135552587639,0.391825478202454,0.809623947487165,0.925803840926183,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,106.03,9316.192,0,0,0,0,0,0,0
INS,850,1987,1453,1350000,284,133211.4,172010,22361,0.0124407,0,0,0,0,CHN,710,56280,5640000,3530,1236741,1104193,163229,0.1064507,0,0,1,0,0.974182658137882,0.76063829787234,0.919546742209632,0.892288361103901,0.844221073670998,0.863008411495506,0.883131815948603,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,999.7,5224.758,0,0,0,0,0,0,0
INS,850,1987,1453,1350000,284,133211.4,172010,22361,0.0124407,0,0,0,0,JPN,740,98513,25420000,244,1183415,122069,70793,0.0538491,0,0,0,1,0.985250677575548,0.946892210857592,0.140845070422535,0.887434754502858,0.290337771059822,0.684135437119489,0.768971069154359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12095.2,5795.885,0,0,0,0,0,0,0.693147180559945
INS,850,1987,1453,1350000,284,133211.4,172010,22361,0.0124407,0,0,0,0,IND,750,12262,9650000,1260,405787.5,783730,103214,0.0566878,0,0,0,1,0.881503832979938,0.860103626943005,0.774603174603175,0.671721282691064,0.780523904916234,0.783353033503207,0.780540080934522,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81.67,5010.284,0,0,0,0,0,0,0
CAN,20,1988,15193,8830000,88,482256.8,26798,9300,0.0118674,0,0,0,1,USA,2,90631,281935000,2250,3725148,245021,62689,0.1327556,0,0,1,1,0.832364202094206,0.968680724280419,0.960888888888889,0.870540230884786,0.890629782753315,0.851648614589481,0.910607160827867,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,158925.4,733.894,1,0,0,0,0.693147180559945,0.693147180559945,0
MEX,70,1988,7311,646450,154,203114.1,80109,30899,0.0113544,0,0,0,0,USA,2,90631,281935000,2250,3725148,245021,62689,0.1327556,0,0,1,1,0.919332237313943,0.997707095607144,0.931555555555556,0.945474891198954,0.673052513866158,0.50710650991402,0.914471404596115,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37880.9,3038.551,1,0,0,0,0,0,0
BRA,140,1988,24657,1410000,319,350349.8,139819,71076,0.0250673,0,0,0,1,USA,2,90631,281935000,2250,3725148,245021,62689,0.1327556,0,0,1,1,0.727940770817932,0.994998847252026,0.858222222222222,0.905950099163845,0.429359116157391,0.118000450222297,0.811177080288892,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13641.77,6798.516,1,0,0,0,0,0,0
UKG,200,1988,18950,31910000,324,495547.4,57158,45914,0.024348,0,0,1,1,USA,2,90631,281935000,2250,3725148,245021,62689,0.1327556,0,0,1,1,0.790910394897993,0.88681788355472,0.856,0.866972426330444,0.766722036070378,0.267590805404457,0.816595307467256,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38053.3,5904.034,1,0,0,0,0,0,0
FRN,220,1988,19122,30700000,558,516294.7,56118,9603,0.02061,0,0,1,1,USA,2,90631,281935000,2250,3725148,245021,62689,0.1327556,0,0,1,1,0.789012589511315,0.891109652934187,0.752,0.861402902649774,0.770966570212349,0.846815230742236,0.844752311766886,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26509.7,6168.601,1,0,0,0,0,0,0
SPN,230,1988,11886,6540000,304,280404.9,38809,14387,0.0112859,0,0,0,1,USA,2,90631,281935000,2250,3725148,245021,62689,0.1327556,0,0,1,1,0.868852820778762,0.976803163849824,0.864888888888889,0.924726507510574,0.841609494696373,0.770502001946115,0.91498739036244,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8879.2,6096.311,1,0,0,0,0,0,0
GFR,260,1988,41023,29170000,495,676341,61420,20234,0.0277768,0,0,0,1,USA,2,90631,281935000,2250,3725148,245021,62689,0.1327556,0,0,1,1,0.547362381525085,0.896536435703265,0.78,0.81843916000116,0.749327608653952,0.677232050279953,0.790767395123068,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43963,11154.311,1,0,0,0,0,0,0
GFR,260,1988,41023,29170000,495,676341,61420,20234,0.0277768,0,0,0,1,CAN,20,15193,8830000,88,482256.8,26798,9300,0.0118674,0,0,0,1,0.629646783511689,0.697291738087076,0.822222222222222,0.286962050208401,0.563692608270921,0.540377582287239,0.572758561101351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5492.92,5856.56,1,0,0,0,0,0,0
GFR,260,1988,41023,29170000,495,676341,61420,20234,0.0277768,0,0,0,1,MEX,70,7311,646450,154,203114.1,80109,30899,0.0113544,0,0,0,0,0.821782902274334,0.977838532739116,0.688888888888889,0.699686844358097,0.23329463605837,0.345156801190977,0.591227211197834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1777.33,9441.769,0,0,0,0,0,0,0
GFR,260,1988,41023,29170000,495,676341,61420,20234,0.0277768,0,0,0,1,BRA,140,24657,1410000,319,350349.8,139819,71076,0.0250673,0,0,0,1,0.398946932208761,0.951662667123757,0.355555555555556,0.481992367755319,0.560717785136498,0.715318813664247,0.0975454335992627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4491.62,9129.831,0,0,0,0,0,0,0
GFR,260,1988,41023,29170000,495,676341,61420,20234,0.0277768,0,0,0,1,UKG,200,18950,31910000,324,495547.4,57158,45914,0.024348,0,0,1,1,0.538064012870829,0.0858664995299279,0.345454545454545,0.267311311897401,0.0693910778248128,0.559306529598815,0.123441145128308,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,48795.3,511.466,1,0,0,0,0,0,0
GFR,260,1988,41023,29170000,495,676341,61420,20234,0.0277768,0,0,0,1,FRN,220,19122,30700000,558,516294.7,56118,9603,0.02061,0,0,1,1,0.533871242961266,0.0498371335504886,0.112903225806452,0.236635513742328,0.086323673070661,0.525402787387566,0.25801388208865,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,65187.2,400.236,1,0,0,0,0,0,0
GFR,260,1988,41023,29170000,495,676341,61420,20234,0.0277768,0,0,0,1,SPN,230,11886,6540000,304,280404.9,38809,14387,0.0112859,0,0,0,1,0.710260097993808,0.775797051765513,0.385858585858586,0.58540898747821,0.368137414522957,0.288969061974894,0.59369329800409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14918.3,1420.742,1,0,0,0,0,0,0
POL,290,1988,16873,1219000,430,331068.7,37862,11535,0.0121759,0,0,0,0,USA,2,90631,281935000,2250,3725148,245021,62689,0.1327556,0,0,1,1,0.813827498317353,0.99567630836895,0.808888888888889,0.911126027744401,0.845474469535264,0.815996426805341,0.908283341719671,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,690.84,7182.692,0,0,0,0,0,0,0.693147180559945
POL,290,1988,16873,1219000,430,331068.7,37862,11535,0.0121759,0,0,0,0,GFR,260,41023,29170000,495,676341,61420,20234,0.0277768,0,0,0,1,0.588694147185725,0.958210490229688,0.131313131313131,0.510500324540431,0.383555845001628,0.42991993674014,0.56165217015639,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3406.03,976.441,0,0,0.693147180559945,0,0,0,0.693147180559945
ITA,325,1988,23760,16130000,506,466051.2,57441,15010,0.0190743,0,0,0,1,USA,2,90631,281935000,2250,3725148,245021,62689,0.1327556,0,0,1,1,0.737838046584502,0.942788231329917,0.775111111111111,0.874890554684002,0.765567033029822,0.760564054299797,0.856320185363179,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20015.5,7222.464,1,0,0,0,0,0,0
ITA,325,1988,23760,16130000,506,466051.2,57441,15010,0.0190743,0,0,0,1,GFR,260,41023,29170000,495,676341,61420,20234,0.0277768,0,0,0,1,0.420812714818516,0.44703462461433,0.0217391304347826,0.310922744591855,0.0647834581569521,0.258179302164673,0.313301028196193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,53118,1065.545,1,0,0,0,0,0,0
RUS,365,1988,163000,317900000,3900,2859812,285419,115503,0.165073,0,0,1,NA,USA,2,90631,281935000,2250,3725148,245021,62689,0.1327556,0,0,1,1,0.443981595092025,0.113133060710915,0.423076923076923,0.232295736974746,0.141539280846755,0.457252192583742,0.19577641407135,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,NA,0,1,3683.92,7827.286,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945
RUS,365,1988,163000,317900000,3900,2859812,285419,115503,0.165073,0,0,1,NA,CAN,20,15193,8830000,88,482256.8,26798,9300,0.0118674,0,0,0,1,0.906791411042945,0.972223969801824,0.977435897435897,0.831367656335452,0.906109964648464,0.919482610841277,0.928108170324644,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1164.4,7163.884,0,0,0,0,0.693147180559945,0,0
RUS,365,1988,163000,317900000,3900,2859812,285419,115503,0.165073,0,0,1,NA,MEX,70,7311,646450,154,203114.1,80109,30899,0.0113544,0,0,0,0,0.955147239263804,0.997966498899025,0.96051282051282,0.928976415232889,0.719328425928197,0.732483138966087,0.931215886304847,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,121.41,10732.523,0,0,0,0,0,0,0
RUS,365,1988,163000,317900000,3900,2859812,285419,115503,0.165073,0,0,1,NA,BRA,140,24657,1410000,319,350349.8,139819,71076,0.0250673,0,0,0,1,0.848730061349693,0.995564642969487,0.918205128205128,0.877492016957758,0.51012721647823,0.384639360016623,0.848144154404415,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,NA,0,0,291.88,11186.026,0,0,0,0,0,0.693147180559945,0.693147180559945
RUS,365,1988,163000,317900000,3900,2859812,285419,115503,0.165073,0,0,1,NA,UKG,200,18950,31910000,324,495547.4,57158,45914,0.024348,0,0,1,1,0.883742331288344,0.899622522805914,0.916923076923077,0.826720287907037,0.799740031322372,0.602486515501762,0.852501620495175,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,NA,0,0,2299.01,2500.5,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945
RUS,365,1988,163000,317900000,3900,2859812,285419,115503,0.165073,0,0,1,NA,FRN,220,19122,30700000,558,516294.7,56118,9603,0.02061,0,0,1,1,0.882687116564417,0.903428751179616,0.856923076923077,0.819465510320259,0.803383797154359,0.916859302355783,0.875146147462032,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,NA,0,0,4941.5,2486.844,0,0,0,0,0,0,0.693147180559945
RUS,365,1988,163000,317900000,3900,2859812,285419,115503,0.165073,0,0,1,NA,SPN,230,11886,6540000,304,280404.9,38809,14387,0.0112859,0,0,0,1,0.927079754601227,0.979427492922303,0.922051282051282,0.90194988341891,0.864027972910002,0.875440464749833,0.931630854228129,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1402.85,3441.011,0,0,0,0,0,0,0
RUS,365,1988,163000,317900000,3900,2859812,285419,115503,0.165073,0,0,1,NA,GFR,260,41023,29170000,495,676341,61420,20234,0.0277768,0,0,0,1,0.748325153374233,0.908241585404215,0.873076923076923,0.763501586817595,0.784807598653208,0.824818402985204,0.831730204212682,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,NA,0,0,9817.42,2086.802,0,0,0,0,0.693147180559945,0,0.693147180559945
RUS,365,1988,163000,317900000,3900,2859812,285419,115503,0.165073,0,0,1,NA,POL,290,16873,1219000,430,331068.7,37862,11535,0.0121759,0,0,0,0,0.896484662576687,0.996165460836741,0.88974358974359,0.88423410350051,0.867345901989706,0.900132464091842,0.926239300188402,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,7513.3,1149.106,1,0,0,0,0,0,0
RUS,365,1988,163000,317900000,3900,2859812,285419,115503,0.165073,0,0,1,NA,ITA,325,23760,16130000,506,466051.2,57441,15010,0.0190743,0,0,0,1,0.854233128834356,0.949260773828248,0.87025641025641,0.837034322535887,0.798748506581552,0.870046665454577,0.884449304247212,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,5457.74,2376.353,0,0,0,0,0.693147180559945,0,0
TUR,640,1988,8009,1700000,847,139162.2,53715,23905,0.0132923,0,0,0,1,USA,2,90631,281935000,2250,3725148,245021,62689,0.1327556,0,0,1,1,0.911630678244751,0.993970241367691,0.623555555555556,0.962642504405194,0.780773892850001,0.618673132447479,0.899873903624404,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2581.88,8733.409,1,0,0,0,0,0,0
TUR,640,1988,8009,1700000,847,139162.2,53715,23905,0.0132923,0,0,0,1,GFR,260,41023,29170000,495,676341,61420,20234,0.0277768,0,0,0,1,0.804768056943666,0.94172094617758,0.415584415584416,0.794242549246608,0.12544773689352,0.153566199539845,0.52146035540451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4201.5,2329.571,1,0,0,0,0,0,0
TUR,640,1988,8009,1700000,847,139162.2,53715,23905,0.0132923,0,0,0,1,RUS,365,163000,317900000,3900,2859812,285419,115503,0.165073,0,0,1,NA,0.950865030674847,0.994652406417112,0.782820512820513,0.951338689396366,0.811802998398845,0.793035678726959,0.919476231727781,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,NA,0,0,741.02,1794.542,0,0,0,0,0,0,0.693147180559945
CHN,710,1988,59430,5860000,3780,1316009,1121980,165686,0.1075262,0,0,1,0,USA,2,90631,281935000,2250,3725148,245021,62689,0.1327556,0,0,1,1,0.344264103893811,0.979215067302747,0.404761904761905,0.646723029527954,0.781617319381807,0.621639728160496,0.190043960480763,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,15894.3,11154.311,0,0,0,0,0,0.693147180559945,0.693147180559945
CHN,710,1988,59430,5860000,3780,1316009,1121980,165686,0.1075262,0,0,1,0,CAN,20,15193,8830000,88,482256.8,26798,9300,0.0118674,0,0,0,1,0.744354703011947,0.336353340883352,0.976719576719577,0.633545971190167,0.976115438777875,0.943869729488309,0.889632480269925,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2709.39,10458.072,0,0,0,0,0,0,0
CHN,710,1988,59430,5860000,3780,1316009,1121980,165686,0.1075262,0,0,1,0,MEX,70,7311,646450,154,203114.1,80109,30899,0.0113544,0,0,0,0,0.876981322564361,0.889684300341297,0.959259259259259,0.845659034246726,0.928600331556712,0.813508685103147,0.894403410517623,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,283.36,12470.213,0,0,0,0,0,0,0
CHN,710,1988,59430,5860000,3780,1316009,1121980,165686,0.1075262,0,0,1,0,BRA,140,24657,1410000,319,350349.8,139819,71076,0.0250673,0,0,0,1,0.585108531044927,0.75938566552901,0.915608465608466,0.733778568383651,0.875381914116116,0.571019880979684,0.766872631972487,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901.21,16945.817,0,0,0,0,0,0,0
CHN,710,1988,59430,5860000,3780,1316009,1121980,165686,0.1075262,0,0,1,0,UKG,200,18950,31910000,324,495547.4,57158,45914,0.024348,0,0,1,1,0.681137472656907,0.816358508304607,0.914285714285714,0.623446800135865,0.949056132907895,0.722885458035078,0.773562164384122,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1687.48,8146.234,0,0,0,0,0,0.693147180559945,0.693147180559945
CHN,710,1988,59430,5860000,3780,1316009,1121980,165686,0.1075262,0,0,1,0,FRN,220,19122,30700000,558,516294.7,56118,9603,0.02061,0,0,1,1,0.678243311458859,0.809120521172638,0.852380952380952,0.607681482421473,0.949983065651794,0.942040969061961,0.808325784785476,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427.9,8222.28,0,0,0,0,0,0,0
CHN,710,1988,59430,5860000,3780,1316009,1121980,165686,0.1075262,0,0,1,0,SPN,230,11886,6540000,304,280404.9,38809,14387,0.0112859,0,0,0,1,0.8,0.103975535168196,0.91957671957672,0.786927824961683,0.965410256867324,0.91316707506971,0.895040464556545,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702.94,9228.67,0,0,0,0,0,0,0
CHN,710,1988,59430,5860000,3780,1316009,1121980,165686,0.1075262,0,0,1,0,GFR,260,41023,29170000,495,676341,61420,20234,0.0277768,0,0,0,1,0.309725727746929,0.799108673294481,0.869047619047619,0.486066584651017,0.945257491220877,0.877877430802844,0.741674122213935,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5913.2,7828.58,0,0,0,0,0,0,0
CHN,710,1988,59430,5860000,3780,1316009,1121980,165686,0.1075262,0,0,1,0,POL,290,16873,1219000,430,331068.7,37862,11535,0.0121759,0,0,0,0,0.716086151775198,0.7919795221843,0.886243386243386,0.748429759978845,0.966254300433163,0.930380358026629,0.886763412080033,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,686.23,6944.916,0,0,0,0,0,0,0
CHN,710,1988,59430,5860000,3780,1316009,1121980,165686,0.1075262,0,0,1,0,ITA,325,23760,16130000,506,466051.2,57441,15010,0.0190743,0,0,0,1,0.60020191822312,0.636701797892126,0.866137566137566,0.645860172688789,0.948803900247776,0.909406950496723,0.822607885333993,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2979.7,8131.757,0,0,0,0,0,0,0
CHN,710,1988,59430,5860000,3780,1316009,1121980,165686,0.1075262,0,0,1,0,RUS,365,163000,317900000,3900,2859812,285419,115503,0.165073,0,0,1,NA,0.635398773006135,0.981566530355458,0.0307692307692308,0.53982674385589,0.745611329970231,0.302880146783675,0.348614249453272,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,3425.07,5799.204,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945
CHN,710,1988,59430,5860000,3780,1316009,1121980,165686,0.1075262,0,0,1,0,TUR,640,8009,1700000,847,139162.2,53715,23905,0.0132923,0,0,0,1,0.865236412586236,0.709897610921502,0.775925925925926,0.894254370600809,0.952124815059092,0.855721062733122,0.876380826254438,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.28,6837.148,0,0,0,0,0,0,0
ROK,732,1988,21318,8510000,626,239120.2,42031,28241,0.0171927,0,0,0,1,USA,2,90631,281935000,2250,3725148,245021,62689,0.1327556,0,0,1,1,0.764782469574428,0.96981573767003,0.721777777777778,0.935809208117369,0.828459601421919,0.549506292970059,0.870493598763442,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33869.7,11174.358,1,0,0,0,0,0,0
ROK,732,1988,21318,8510000,626,239120.2,42031,28241,0.0171927,0,0,0,1,GFR,260,41023,29170000,495,676341,61420,20234,0.0277768,0,0,0,1,0.480340296906613,0.708261912924237,0.20926517571885,0.646450237380256,0.315678931943992,0.283523954534188,0.381041012643645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4645.1,8589.777,0,0,0,0,0,0,0
ROK,732,1988,21318,8510000,626,239120.2,42031,28241,0.0171927,0,0,0,1,RUS,365,163000,317900000,3900,2859812,285419,115503,0.165073,0,0,1,NA,0.86921472392638,0.973230575652721,0.839487179487179,0.916386042159415,0.852739306072826,0.755495528254677,0.895847897596821,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,NA,0,0,0,6615.139,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945
ROK,732,1988,21318,8510000,626,239120.2,42031,28241,0.0171927,0,0,0,1,CHN,710,59430,5860000,3780,1316009,1121980,165686,0.1075262,0,0,1,0,0.641292276627966,0.311398354876616,0.834391534391534,0.818298963001013,0.962538547924205,0.829551078546166,0.840106876277596,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,956.172,0,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945
